text,label
Laughable that we still think we're a global superpower.  We're positively stone age compared to China. Innovation… ,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
" China is expelling all American journalists w/the NYT, WSJ and Wa Po — myself included. So many feelings, but I keep coming back…",11
" With China expelling American journalists, this raises the most serious question of all: we've been hearing that the popula…",11
 China: Lockdown  Italy: Lockdown  Spain: Lockdown  UK: i'm sorry to hear that your grandma passed away yeah i actually…,11
 RT if President Trump should cut taxes for companies who decide to bring their supply chains and productions OUT of China…,11
" Part 7 - Chengdu, China Birthday Cheering Event   &gt; Chunxi Road North Entrance Screen and Subway LED Screen  📍Chengdu, Ch…",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 China got they shit together in 50 days and we talking bout 5 months wtf,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
" With China expelling American journalists, this raises the most serious question of all: we've been hearing that the popula…",11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 China tried as much as it could to suppress news of the coronavirus. Those eight people were (they’re dead now so it’s past…,11
Chines Wuhan COVID-19 came from China... cnn and msnbc are racist organizations denying thi fact... ,11
 mikeandersonsr I don't much care what China thinks about what we call this thing. People who are sensitive to what China…,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
" I am sick and tired of China. We invent it, they manufacture it. Our enemy. Who thought that was a good idea? I'll tell y…",11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
China-US standoff escalates as Beijing expels major US media staff ,11
" Well done China! 👏 Russia should do the same. CIA agents should be kicked out from every free country of the world, the…",11
"dwhitaker NYC champoo Don Cheadle Why? Trump doesn't come from Wuhan, China. Unlike this new version of the coronavirus.",11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
 U. S Attorney's office arrest Harvard professor along with Chinese researcher who was a Lieutenant in the Chinese Army…,11
" This is totally insensitive and unfair to govt officials at this time. Government officials should be free to visit UK, China,…",11
 XHNews 1. Started in China  2. China did share information with the world.  3. China allowed sick people to board int…,11
 Dr Zweli Mkhize Health ZA We need Ventilators. How do we find sponsors/donors? A USA company says it can increase produc…,11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
" BREAKING: Justin Trudeau grants media accreditation to Baodong Li of Xinhua and Yun Wu of the People's Daily, but continues…",11
Long Pung11 Dear bot. China is now knowned as bat-boys. Stop eating weird animals and create viruses! Good bye bot.,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
" I am sick and tired of China. We invent it, they manufacture it. Our enemy. Who thought that was a good idea? I'll tell y…",11
" Statement of Dean Baquet, executive editor of The New York Times, regarding China’s announcement that it would expel Americ…",11
" The WHO should be more concerned with figuring out how this started and why China spent critical weeks silencing critics,…",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
"yaneerbaryam Evan Crum1319 togalk Kassy Dillon How can China return to normal? No herd immunity. Also, not “norma… ",11
" This is China’s pollution before and after the pandemic. In the absence of people living in mindless ways, the Earth beg…",11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
 Dear real Donald Trump: There’s a difference between saying a virus came from China versus calling it a Chinese virus. Asian Am…,11
Team You Tube Did China put you up to this?,11
" As a result, conspiracists saw Gilead's patent filing and presumed it had patented COVID-19 in 2015.  It had done no such t…",11
" china went from having 15,000 new cases of coronavirus every day to just 15 a day within a month of being quarantined bu…",11
 China must be held accountable for the spread of this global pandemic  America has taken a drastic economic hit due to t…,11
getting a sneak peak of CORVID 20 by standing on the roof of my trailer waving the flag of China. service rounds ha… ,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 Sometimes the gravity your challenges forces you to innovate and be stronger than ever before. Just look at China and learn. If…,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
 benshapiro China's Asshoe ,11
 This brazen assault on the free press by the Chinese Communist Party is appalling.  That it occurred in the midst of a p…,11
"weijia Maybe you think China is better???? They are kicking journalists out of the country.  But your ""feelings"" got hurt.......",11
 China: Lockdown  Italy: Lockdown  Spain: Lockdown  UK: i'm sorry to hear that your grandma passed away yeah i actually…,11
" This is all a massive shift from the early years of China's internet, when posts simply disappeared and foreign sites were b…",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 China and Jack Ma are sending Corona virus test kits to:  -All 54 African countries -Italy -Spain -Pakistan -Japan -Iran…,11
Breitbart News George Takei CHINA VIRUS CHINA VIRUS CHINA VIRUS .. earth still here YUP nothing happened  with me s… ,11
" Now here is an interesting conspiracy theory if you want: Impact of coronavirus on stock exchanges worldwide, within 1 month:…",11
 Build The Wall Corona Virus China Washington State  Coronavirus Study:  One Traveler from China Infected 39 People in Was…,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
real Donald Trump Actually it’s pretty easy to find China on a map! Don’t take your eyes off of them Mr President they are not to be trusted.,11
 BREAKING: Aircraft carrying medical aid from China to help Spain combat COVID19 arrives at Zaragoza airport in northern Spain…,11
" With China expelling American journalists, this raises the most serious question of all: we've been hearing that the popula…",11
" china went from having 15,000 new cases of coronavirus every day to just 15 a day within a month of being quarantined bu…",11
 China must be held accountable for the spread of this global pandemic  America has taken a drastic economic hit due to t…,11
 DVATW Decoupling with China could save your life. Wuhan Coronavirus,11
 This brazen assault on the free press by the Chinese Communist Party is appalling.  That it occurred in the midst of a p…,11
 I literally don’t know how citizens lived through the helplessness and frustration from government decisions like Vietnam…,11
" Ghana has banned flights from China and Europe. So has Togo. So has Cameroun, just now.   But what is Nigeria doing? Setting u…",11
 This is HOW jackson wang from China likes his breakfast ,11
Trump might try and pin our problems on China with his “china virus” tag but lets understand that con man had 3 month… ,11
Israel joins Iran and China in deployment of state-level intel gathering tools to track its population and tries to pre… ,11
 China-US standoff escalates as Beijing expels major US media staff ,11
" Rep. Jim Banks is demanding reparations from China for Coronavirus.  Tucker Carlson: ""It is shocking to me that the Department…",11
 China got they shit together in 50 days and we talking bout 5 months wtf,11
 China: lockdown Italy: lockdown US: lockdown  Spain: ,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 Countries With Major Coronavirus Outbreak Clusters Delayed Response Due to Strategic Ties with China: Experts https://…,11
 Do I have this straight?  Trump is elected... He starts correcting our Chinese trade imbalance... China pays billions in t…,11
Joao BSC0 a6o J6ofd3Rjd3l T chitowngeno Team USA_CR thegod_rf airsurfercr Razzer CR colton_wall wings… ,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
" Italy reports 345 new coronavirus deaths, total to 31,506 cases and 2,503 dead.  China responds to the Coronavirus with…",11
" China expelling all US journalists from NYT, Wa Po, WSJ—from Hong Kong as well as the mainland—is a major escalation in tens…",11
 China can’t handle American reporters who don’t take orders from the Chinese Communist Party  ,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
" Trump is right.  The rebound from this crisis will be unlike anything ever seen. ""Made in the USA"" will be the driving…",11
" The USG should join Japan, ROK, EU and others and call for an independent investigation on how this all began. Nothing to…",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 Chinese Coronavirus Chinese Coronavirus Chinese Coronavirus Chinese Coronavirus Chinese Coronavirus Chinese Coronavirus Chin…,11
 China tried as much as it could to suppress news of the coronavirus. Those eight people were (they’re dead now so it’s past…,11
Chuck Callesto Only if the money is being deducted from our current debt with china !!!,11
 Fuck China.,11
 Here goes the 9th question! Can you guess which dish is from our new menu? Mainland China is celebrating the New Year with Ne…,11
Kimberly Blunk truthsearch1957 Vincenz42493578 Whimsical Me Too ICan Plainly See Greeneyeangel5 Edward Wellence… ,11
 New reports claim House Democrats are trying to tack a surprise medical billing bill onto China Virus legislation  The I…,11
 China got they shit together in 50 days and we talking bout 5 months wtf,11
 real Donald Trump RT if you think China should pay America for all the damage caused by their Chinese virus! …,11
"Glad a higher up's opinion was to ""put a crater"" in sites of concentrated infected areas. He meant China, but also… ",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
XXLGaming Things are starting to roll again in China,11
 Let’s stop the bullcrap right now! We are dealing with a deadly China Virus! People are crying and fighting over mockery of…,11
 I guess it was a Good thing POTUS Shut off travel from China 🇨🇳 😳😳  Huh Sleepy Joe and Crazy Bernie   …,11
" The Chinese government just announced that it is effectively expelling all US-citizen journalists from the New York Times, Wal…",11
 The CCP is not a race.  Virus started in Wuhan. It spread from China. Pay the world reparations.  Sit down.,11
XHNews China caused Wuhan Virus,11
" I am sick and tired of China. We invent it, they manufacture it. Our enemy. Who thought that was a good idea? I'll tell y…",11
 China is lying about whats going on and is desperate to stop the press form finding out.  They have been arresting their own p…,11
 This is SO MORONIC.  real Donald Trump took the unprecedented step of temporarily halting travelers from China TWO WEEKS after…,11
Susan Chappelle1 Joy Ann Reid Hilarious from someone who would’ve called Trump a racist for banning travel from Chin… ,11
" This is an important piece from kolga on China’s early and avoidable missteps, as well as its disinformation activities.…",11
 Excellent perspective from Victor Davis Hansen!  China Boomeranging  Its bad behavior in the wake of COVID-19 will leav…,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 The Chinese Communist Party’s decision to expel journalists from China and Hong Kong is yet another step toward depriving the Ch…,11
themarkjacka   more to add to the list 4)limit reliance on China  5)Fix constitution between state and federal gov… ,11
" BREAKING: Justin Trudeau grants media accreditation to Baodong Li of Xinhua and Yun Wu of the People's Daily, but continues…",11
Samit Sarkar patrickklepek Patrick already talked about this on the podcast. There was a shortage around December… ,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
" With China expelling American journalists, this raises the most serious question of all: we've been hearing that the popula…",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 Begger Nation never had the intention to re-pay the debts.   Will China write-off the debts?  Will UAE/Saudi write-off…,11
 Priceless.  China lecturing US about racism.  That's rich.,11
" Many Italians in Northern Italy sold their leather goods and textiles companies to China. Italy then allowed 100,000 Chinese fro…",11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
 China-US standoff escalates as Beijing expels major US media staff ,11
"hopps_t No, I’m all for the facts. Ignorance—in this case—is not bliss. It’s a recipe for a repeat of China and Italy.",11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
" The German government recently placed an order for 10,000 mechanical ventilators, while China and Italy have placed orders for…",11
chichikov thepointwithlx They are not reporters. The story they wrote followed an invisible china-bashing agenda… ,11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
PSyvret Hes like Patient 31 in China going around spreading too everyone,11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
 Now they’ll start calling it the Chinese Flu.   China Announces That It Will Expel American Journalists …,11
 A mate sent me this on Whats App:  *How about some good news?*  -China has closed down its last coronavirus hospital. N…,11
 China must be held accountable for the spread of this global pandemic  America has taken a drastic economic hit due to t…,11
 THE “YOU RACIST “ messages won’t stop coming. because I called  the China Virus the “Ching Chong Virus”  Give me a break! L…,11
" The WHO said to stop calling it ""Chinese"" coronavirus, but Republicans, including the President, aren't listening https://…",11
 Of course he's been right about China for decades  ,11
real Donald Trump China has exposed their true colors multiple times. They are a enemy of the United States,11
bennyjohnson heath_china Wow say what??? Finally some positive feedback and respect  from NY,11
" Wow! All US journalists working for New York Times, Wall St Journal and the Washington Post (who’s credentials expire…",11
China built a specialized hospital in a week. We can't even sent out paper ballots.,11
Dey Shandiponi Such a shame that Chinese have brought the entire world to standstill.  China shud Stop eating any… ,11
 This is your daily reminder that Democrats shut down Congress for a sham impeachment when Donald Trump was shutting down…,11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
 The Chinese Communist Party’s decision to expel journalists from China and Hong Kong is yet another step toward depriving the Ch…,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
" Who else is awake because they are so angry communist China is trying to blame this on us? And our pathetic, weakling medi…",11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
" Is anyone looking into the Bill Gates, Geo Soros + Harvard connection to the Level 4 Bio Lab in Wuhan, China where these P…",11
" We’re not doing debt cancellation, either... period?  Or passing any other Radical Left policies/practices that have l…",11
 THE “YOU RACIST “ messages won’t stop coming. because I called  the China Virus the “Ching Chong Virus”  Give me a break! L…,11
 DMoone78 lisastark351 Bernard Kerik real Donald Trump The ✈️ from which it was sprinkled over China is owned by GEORGE…,11
" Italy has run out of supplies, ventilators, and doctors.  China  has stepped up to the plate to help them out.  Yes, you…",11
Spike_Emma the1murdock Its almost like... China is a Breading ground for Nasty Bugs that go around the world kill… ,11
 New reports claim House Democrats are trying to tack a surprise medical billing bill onto China Virus legislation  The I…,11
" From the Johns Hopkins COVID-19 dashboard.  China is the Orange line - everyone else, e.g. the USA, is in the Yellow traject…",11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
 Wealthy nations in the G7 smugly watched COVID19 unfold in China w a tch-tch  isn't that awful mentality.  They (espec…,11
 RT if President Trump should cut taxes for companies who decide to bring their supply chains and productions OUT of China…,11
" China said it only had one new case of locally-transmitted coronavirus in Wuhan, the province where the flu-like disease fir…",11
China’s LGBT cruise: a voyage to acceptance  via SCMPNews,11
" Obama, Bush, and Clinton gave China our jobs, our manufacturing, our wealth, our prosperity, and our safety.  Trump ra…",11
 China built an entire Hospital with thousands of beds in 10 DAYS to cope with Corona Virus outbreak.   Meanwhile in America…,11
" Trump on calling it ""Chinese Virus"":  ""I called it where it came from, it did come from China."" ",11
"Cernovich bennyjohnson China has sent a ""gift"" to western, the coronavirus.",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,11
 It's not that I don't take this China virus seriously. It just infuriates me to be played by the media and driving people…,11
 Did you know:  According to a new study—just ONE traveller from China let into Washington State in January infected 39 p…,11
" That’s because we’re out buying loads of toilet paper.. while China built temporary hospitals, had trucks chemically sanitizi…",11
 Greg Norberg I read an article by Scientific American and I tweeted it out. After reading about the scientist in China…,11
nyix4460 Michael Muteked1 matigary mdluli_marty Mavhure cdesetfree kyrantitterton Zim Media Review… ,11
"My guess is China is kicking out foreign press opportunistically, not because of the pandemic per se, but because t… ",11
 Imagine blaming china when americans are out here doing stupid shit like this,11
 Let me see if I get this - double down on the policies that got us here with no manufacturing capabilities to produce…,11
 This is SO MORONIC.  real Donald Trump took the unprecedented step of temporarily halting travelers from China TWO WEEKS after…,11
 real Donald Trump RT if you think China should pay America for all the damage caused by their Chinese virus! …,11
" Unlike Barack's massive stimulus that went only to Democratic constituencies masked as ""shovel-ready jobs"", Trump's 850…",11
 This brazen assault on the free press by the Chinese Communist Party is appalling.  That it occurred in the midst of a p…,11
" China said it only had one new case of locally-transmitted coronavirus in Wuhan, the province where the flu-like disease fir…",11
 China: Lockdown  Italy: Lockdown  Spain: Lockdown  UK: i'm sorry to hear that your grandma passed away yeah i actually…,11
 China is not the scapegoat for your miserably failed handling of the coronavirus so idiotinchief don’t call the covi…,11
" I am sick and tired of China. We invent it, they manufacture it. Our enemy. Who thought that was a good idea? I'll tell y…",11
" BREAKING:  China just announced that it has banned reporters from The New York Times, Wall Street Journal, and Washingto…",11
 Facts:  West Nile Virus  Guinea Worm  Ebola  Zika Virus  Rock Mountain Fever  SARS  Even Lyme Disease  ALL are named aft…,11
 Imagine blaming china when americans are out here doing stupid shit like this,11
"Awards Daily Yup, outside of China and South Korea, it's just getting worse everywhere :( It's so scary.",11
" Laura Kuenssberg says (BBC) that, “The science has changed.” This is not true. The science has been the same since Janu…",11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
 China: Lockdown  Italy: Lockdown  Spain: Lockdown  UK: i'm sorry to hear that your grandma passed away yeah i actually…,11
 Report Claims China Knew About Coronavirus a Full Month Before They Admitted It. ,11
 China Virus Hoax Connections - 1684  Another attempt by the loonie left to destroy this country!…,11
💥 Researchers of the Erasmus Medical Center claim to have found an antibody against coronavirus.💥 A 103-year-old Ch… ,11
 Did you know:  According to a new study—just ONE traveller from China let into Washington State in January infected 39 p…,11
" Obama, Bush, and Clinton gave China our jobs, our manufacturing, our wealth, our prosperity, and our safety.  Trump ra…",11
 China must be held accountable for the spread of this global pandemic  America has taken a drastic economic hit due to t…,11
 Cuba: We have an antiviral with demonstrably high success rates in treating patients with COVID-19  China: Our studies…,11
Little Earthquakes tracks from best to worst  Mother Crucify Winter Girl Silent All These Years Tear in Your Hand M… ,11
Jack Jolis Bassetto Di Kelli An53385790 The Real TDB jerryterm Gretchen In OK james_t_smirk aggierican osoloco11… ,11
"Nevertheless, China already enjoys formidable means to promote its Near Seas objectives without approaching Americ… ",11
real Donald Trump Please demand that big pharma bring back medication to the usa. Get them out of china!!!!!!!! !!!!! !!!!!!!!!,11
"James Kline WV Gov Mike De Wine Dr Amy Acton Sadly, the estimates are completely reasonable. SARS-Co V-2 is contagious.… ",11
 🚨I follow back all Patriots 🚨 I agree 100% that 🇨🇳 should  be held financially accountable for this pande…,11
" When doctors finally figured out what was going on in December with the coronavirus ""they were prevented by Chinese autho…",11
" It’s fitting, it originated in China !! I remember many years ago hearing of the “Hong Kong flu”",11
"It’s justice for my mother Savitri Devi Verma deceased due to Alipur police atrocities in which despite complaints,… ",12
 utefan_42 Right. One major mistake would be that we shouldn't have all of DC pushing a false and dangerous conspiracy the…,12
"Pithy Bearz Jay_Beecher Yvette Henson I agree there is a lot of fraud, partly due to Council political collusion!… ",12
" In Jan of 2017, Obama intel leaders were leaking like sieves to NYT and other media Resistance to set a false and dangerou…",12
Not Mattrellen atumpkins11 skihouse2016 Thumper18560818 PATRIQT_1776 Vickie627 Merry_Hippie Tom Doubting… ,12
 DOJ Drops BOMBSHELL Update On Robert Mueller’s Collusion Case  ,12
MAGAMAN88 screechyba Matthew_4_Trump Beach City55 They have.  He’s an impeached president for what he denied doi… ,12
"EAndjun I said nothing about Trump Haberman was teeing up stories for a polit party, per the party! She deserves t… ",12
NBCNews NBC will be referring to the virus that was released in Wuhan China as the Trump Virus going forward in it… ,12
"mattyblacks1232 Ro Lwillwin Amy_Siskind Palmer Report I DON'T KNOW! Mueller said, both in his report and in his t… ",12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
" BURIED FROM TRUMP TOWER MTG: TRANSLATORS' AVOWAL OF NO COLLUSION Heminator  Mueller Sham Report  ""This exculpatory evidence, w…",12
Rep Adam Schiff Said the guy who went in front of cameras everyday for three years and lied to the American people a… ,12
" Mueller chose to indict Concord, hoping they’d never show up, so his team could claim a “Russian” scalp in the press (to st…",12
" FBI’s Russia collusion case fell apart in first month of Trump presidency, memos show | Just The News ⁦jsolomon Reports⁩  h…",12
 PT Barnum would be proud...this Corona Virus self made media driven hysteria is the biggest hustle since the Tulip market burst…,12
ddale8 Like CNN trying to pretend it wasn't initially critical of the ban on travel from China back in Jan (or did… ,12
Robert Dobbs2018 laylow88861429 atumpkins11 skihouse2016 PATRIQT_1776 Vickie627 Merry_Hippie Tom Doubting… ,12
 DOJ Drops BOMBSHELL Update On Robert Mueller’s Collusion Case  ,12
" Mueller chose to indict Concord, hoping they’d never show up, so his team could claim a “Russian” scalp in the press (to st…",12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
laylow88861429 atumpkins11 skihouse2016 Thumper18560818 PATRIQT_1776 Vickie627 Merry_Hippie Tom Doubting… ,12
 Mike Flynn wasn’t “acting as an agent of Russia.” Read the extraordinary memos showing how Comey FBI debunked Trump-Ru…,12
 The Stalwart they need to do something or the entire union is going to fracture (again)   did you read? …,12
" Since the MSM was SO honest about Russian collusion, Ukraine phone call, Mueller report, Steele dossier, border wall, Biden…",12
 Black_C_Patriot   Sidney puts forward some great details.  The Russian collusion case should be discussed as the whol…,12
 DOJ Drops BOMBSHELL Update On Robert Mueller’s Collusion Case  ,12
Black_C_Patriot   Sidney puts forward some great details.  The Russian collusion case should be discussed as the w… ,12
 BREAKING NOW: DOJ DROPS INDICTMENT From Robert Mueller’s Collusion Case...  RT IF YOU KNEW IT WAS A HOAX FROM THE BEGINN…,12
 BOMBSHELL: Translator in ‘Trump Tower Meeting’ Told FBI ‘No Collusion’ But Was Left Out of Mueller Report …,12
 DOJ Drops BOMBSHELL Update On Robert Mueller’s Collusion Case  ,12
 Thumper18560818 PATRIQT_1776 Vickie627 laylow88861429 Merry_Hippie atumpkins11 Tom Doubting Jay_see_see chrisg409…,12
Funk Elaine driftwoodms14 tjmadaras msejnoha up_weekly He was telling the truth as he saw it! When you yell Rus… ,12
anches Joy Ann Reid Bamjcast A senatemajldr What? I should listen to the idiots that pushed the Russia collusion s… ,12
Chris Murphy CT You LIAR.  You know he said if you have OTHER means of getting it sooner he gave authority to get it… ,12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
When are you leaving to China to straighten them out?  ..........waiting ...................waiting ...............… ,12
Boops Boops9 Friedrick Jane Opeth Is The Best Per Nystrm4 Stacy Jannis rob_kp Siberyn3 Debbie56111656… ,12
brhodes chrislhayes It's also astounding that Bill Barr was able to effectively LIE about the damning Mueller rep… ,12
The Stalwart they need to do something or the entire union is going to fracture (again)   did you read? ,12
 British officials suggested to a Trump aide “they had been working closely with the intelligence officials” in the Oba…,12
" Oh’ I see! Now that the 2 year Russian Collusion case has fallen apart, there was no Collusion except bye Crooked Hill…",12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
" Oh’ I see! Now that the 2 year Russian Collusion case has fallen apart, there was no Collusion except bye Crooked Hill…",12
Russian Collusion Hoaxer says what?!?! ,12
 utefan_42 Right. One major mistake would be that we shouldn't have all of DC pushing a false and dangerous conspiracy the…,12
" Sunak/Johnson presser - once again too little action, zero accountability for mistakes - political theatre staged with t…",12
Rep Adam Schiff Resign and you can stay home every day Schiff!! Maybe you can find that Overwhelming evidence in one… ,12
" In Jan of 2017, Obama intel leaders were leaking like sieves to NYT and other media Resistance to set a false and dangerou…",12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
Live PDDave1 💯%!!  With a little (or lot) of collusion with Democrats.,12
"dennydorko Rimer_Chris LPeter P washingtonpost Techno_Fog Apparently, Mueller's allegations were equally basele… ",12
" Mueller chose to indict Concord, hoping they’d never show up, so his team could claim a “Russian” scalp in the press (to st…",12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
 BREAKING NEWS: Trump May Use Cover of Coronavirus Pandemic to Pardon His Co-conspirator in the Saudi Nuclear Deal and Pre…,12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
" Grey Beard_Biker The link says video not available; what's the name of the song?  You're right, don't let Georgie and demonc…",12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
Rep Adam Schiff CHINESE COLLUSION! CHINESE COLLUSION!! IMPEACH HIM NOW -Ignorant Democrats.,12
"Sen Schumer This from the dirtbag who played s major part in completely political coupes against POTUS, and complet… ",12
"washingtonpost If Trump is calling the coronavirus the "" Chinese virus"" then it is only right we crown him the ""LY… ",12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
 A poignant anecdote reminding us that three plus years later we still don’t know what the Obama administration may hav…,12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
 British officials suggested to a Trump aide “they had been working closely with the intelligence officials” in the Oba…,12
 VERY IMPORTANT READ! 🚨🚨🚨  real Donald Trump Gen Flynn  marklevinshow Rep Mark Meadows  Rep Lee Zeld…,12
Telangana CMO KTRTRS Collector_MDL haneefalibjp1 TSWB9 aarezh shoukathkhan10 Main reason for illegal encroach… ,12
"ryderemm1 Debbie56111656 real Donald Trump This sounds a lot like unsubstantiated gossip, especially since Cuomo t… ",12
 Carshalton Art RNW_MITCHELL KRWLaw christo52811409 The FCA RBS Ulster Bank Banks Claims JACKIELAVIN Bank Confidenti1…,12
daverburgess Charles Eichholz Asha Rangappa_ Trump Russia Bath No collusion with Russia? Who do you think Deripaska… ,12
" In Jan of 2017, Obama intel leaders were leaking like sieves to NYT and other media Resistance to set a false and dangerou…",12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
" Selling anything at a price the government doesn't like: High price: ""Price Gouging!"" Low Price:  ""Dumping!"" Same Price: ""Co…",12
USAtty Huber 123RHGreen We hope SOMEONE is still working on those who tried to frame Trump for Russian collusion a… ,12
NARRATIVE DESTROYED! DOJ Drops Indictment From Robert Mueller’s Collusion Case ,12
" In matters of Yes Bank, the RBI is guilty of collusion or failure to discharge a duty under the law. After all, SBI mon…",12
" ➡️Rush Limbaugh:  🔥FBI Memos Show Russian Collusion Hoax Fell Apart in 1st Month  🔥They did a phony, useless 2 year investigat…",12
 This particular Schifism might’ve made top Watergate buff John WHuber angrier than anything the Impresario of Collusion has…,12
 HUGE: Second leg in 3-legged stool of Russia hoax just collapsed as judge dismisses case Mueller brought against Russians…,12
 Russiagate Collusion Conspiracy Traitor Trump  🇷🇺 140+ Russian Contacts  🇷🇺 Ties …,12
" I would add a companion read how the criminal banks and the Fed, owned by bankers, are lying to the people as they move capital…",12
ktumulty paulwaldman1 The same media that tried to convince us for two years there was Russia collusion now is po… ,12
"Carroll Doherty markos Investigate the recent Electoral College for collusion, and abolish it henceforward. This is on their hands.",12
NARRATIVE DESTROYED! DOJ Drops Indictment From Robert Mueller’s Collusion Case ,12
" In Jan of 2017, Obama intel leaders were leaking like sieves to NYT and other media Resistance to set a false and dangerou…",12
Carol Allred8 Ro Lwillwin Amy_Siskind Palmer Report Where is the collusion between the russian troll farm and trum… ,12
" Grey Beard_Biker The link says video not available; what's the name of the song?  You're right, don't let Georgie and demonc…",12
" Sunak/Johnson presser - once again too little action, zero accountability for mistakes - political theatre staged with t…",12
washingtonpost Wait so there's nothing here? You're not going to pursue this to the end? You're not going to tie t… ,12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
" In Jan of 2017, Obama intel leaders were leaking like sieves to NYT and other media Resistance to set a false and dangerou…",12
" MSM- if u legit believe your own reports on the seriousness of coronavirus and want us 2 believe u, too-immediately stop…",12
 Carshalton Art RNW_MITCHELL KRWLaw christo52811409 The FCA RBS Ulster Bank Banks Claims JACKIELAVIN Bank Confidenti1…,12
 The Lying Criminal called collusion with Russia to win an election a Hoax. He called Bribing Ukraine to steal another electi…,12
 BREAKING NOW: DOJ DROPS INDICTMENT From Robert Mueller’s Collusion Case...  RT IF YOU KNEW IT WAS A HOAX FROM THE BEGINN…,12
Words/phrases the masses have learned: 2012 - dialogue  2013 - polar vortex  2014 - appropriation  2015 - narrative… ,12
